FW_ID,Country,Element,Item,Year,Unit,Unit_Type,Value
468988,"China, Taiwan Province of",Losses,Rape and Mustardseed,2013,1000,tonnes,0
469041,"China, Taiwan Province of",Losses,Sesame seed,2013,1000,tonnes,1
469094,"China, Taiwan Province of",Losses,Olives (including preserved),2013,1000,tonnes,0
469147,"China, Taiwan Province of",Losses,Tomatoes and products,2013,1000,tonnes,13
469200,"China, Taiwan Province of",Losses,Onions,2013,1000,tonnes,5
469253,"China, Taiwan Province of",Losses,"Vegetables, Other",2013,1000,tonnes,211
469306,"China, Taiwan Province of",Losses,"Oranges, Mandarines",2013,1000,tonnes,28
469359,"China, Taiwan Province of",Losses,"Lemons, Limes and products",2013,1000,tonnes,0
469412,"China, Taiwan Province of",Losses,Grapefruit and products,2013,1000,tonnes,5
469465,"China, Taiwan Province of",Losses,"Citrus, Other",2013,1000,tonnes,4
469518,"China, Taiwan Province of",Losses,Bananas,2013,1000,tonnes,15
469571,"China, Taiwan Province of",Losses,Apples and products,2013,1000,tonnes,7
469624,"China, Taiwan Province of",Losses,Pineapples and products,2013,1000,tonnes,40
469677,"China, Taiwan Province of",Losses,Grapes and products (excl wine),2013,1000,tonnes,13
469730,"China, Taiwan Province of",Losses,"Fruits, Other",2013,1000,tonnes,68
469783,"China, Taiwan Province of",Losses,"Spices, Other",2013,1000,tonnes,2
469836,"China, Taiwan Province of",Losses,Eggs,2013,1000,tonnes,37
469889,"China, Taiwan Province of",Losses,Milk - Excluding Butter,2013,1000,tonnes,20
469942,Colombia,Losses,Wheat and products,2013,1000,tonnes,21
469995,Colombia,Losses,Rice (Milled Equivalent),2013,1000,tonnes,14
470048,Colombia,Losses,Barley and products,2013,1000,tonnes,5
470101,Colombia,Losses,Maize and products,2013,1000,tonnes,81
470154,Colombia,Losses,Oats,2013,1000,tonnes,0
470207,Colombia,Losses,Sorghum and products,2013,1000,tonnes,16
470260,Colombia,Losses,Cassava and products,2013,1000,tonnes,67
470313,Colombia,Losses,Potatoes and products,2013,1000,tonnes,258
470366,Colombia,Losses,Yams,2013,1000,tonnes,36
470419,Colombia,Losses,Sugar non-centrifugal,2013,1000,tonnes,27
470472,Colombia,Losses,Beans,2013,1000,tonnes,2
470525,Colombia,Losses,Peas,2013,1000,tonnes,1
470578,Colombia,Losses,"Pulses, Other and products",2013,1000,tonnes,1
470631,Colombia,Losses,Soyabeans,2013,1000,tonnes,4
470684,Colombia,Losses,Groundnuts (Shelled Eq),2013,1000,tonnes,0
470737,Colombia,Losses,Cottonseed,2013,1000,tonnes,0
470790,Colombia,Losses,Sesame seed,2013,1000,tonnes,0
470843,Colombia,Losses,Tomatoes and products,2013,1000,tonnes,27
470896,Colombia,Losses,Onions,2013,1000,tonnes,97
470949,Colombia,Losses,"Vegetables, Other",2013,1000,tonnes,79
471002,Colombia,Losses,"Oranges, Mandarines",2013,1000,tonnes,32
471055,Colombia,Losses,Bananas,2013,1000,tonnes,42
471108,Colombia,Losses,Plantains,2013,1000,tonnes,333
471161,Colombia,Losses,Pineapples and products,2013,1000,tonnes,161
471214,Colombia,Losses,Grapes and products (excl wine),2013,1000,tonnes,7
471267,Colombia,Losses,"Fruits, Other",2013,1000,tonnes,206
471320,Colombia,Losses,Coffee and products,2013,1000,tonnes,7
471373,Colombia,Losses,Cocoa Beans and products,2013,1000,tonnes,2
471426,Colombia,Losses,Bovine Meat,2013,1000,tonnes,17
471479,Colombia,Losses,Eggs,2013,1000,tonnes,45
471532,Colombia,Losses,Milk - Excluding Butter,2013,1000,tonnes,452
471585,Congo,Losses,Wheat and products,2013,1000,tonnes,3
471638,Congo,Losses,Rice (Milled Equivalent),2013,1000,tonnes,2
471691,Congo,Losses,Maize and products,2013,1000,tonnes,1
471744,Congo,Losses,Cassava and products,2013,1000,tonnes,150
471797,Congo,Losses,Potatoes and products,2013,1000,tonnes,1
471850,Congo,Losses,Sweet potatoes,2013,1000,tonnes,1
471903,Congo,Losses,Yams,2013,1000,tonnes,2
471956,Congo,Losses,"Roots, Other",2013,1000,tonnes,7
472009,Congo,Losses,Sugar cane,2013,1000,tonnes,145
472062,Congo,Losses,Beans,2013,1000,tonnes,0
472115,Congo,Losses,Peas,2013,1000,tonnes,0
472168,Congo,Losses,Groundnuts (Shelled Eq),2013,1000,tonnes,1
472221,Congo,Losses,"Oilcrops, Other",2013,1000,tonnes,0
472274,Congo,Losses,Tomatoes and products,2013,1000,tonnes,0
472327,Congo,Losses,Onions,2013,1000,tonnes,1
472380,Congo,Losses,"Vegetables, Other",2013,1000,tonnes,4
472433,Congo,Losses,"Oranges, Mandarines",2013,1000,tonnes,0
472486,Congo,Losses,"Lemons, Limes and products",2013,1000,tonnes,0
472539,Congo,Losses,Bananas,2013,1000,tonnes,10
472592,Congo,Losses,Plantains,2013,1000,tonnes,9
472645,Congo,Losses,Pineapples and products,2013,1000,tonnes,0
472698,Congo,Losses,Grapes and products (excl wine),2013,1000,tonnes,0
472751,Congo,Losses,"Fruits, Other",2013,1000,tonnes,4
472804,Congo,Losses,Eggs,2013,1000,tonnes,1
472857,Costa Rica,Losses,Wheat and products,2013,1000,tonnes,8
472910,Costa Rica,Losses,Rice (Milled Equivalent),2013,1000,tonnes,6
472963,Costa Rica,Losses,Maize and products,2013,1000,tonnes,34
473016,Costa Rica,Losses,Sorghum and products,2013,1000,tonnes,0
473069,Costa Rica,Losses,Cassava and products,2013,1000,tonnes,7
473122,Costa Rica,Losses,Potatoes and products,2013,1000,tonnes,6
473175,Costa Rica,Losses,Sugar cane,2013,1000,tonnes,295
473228,Costa Rica,Losses,Beans,2013,1000,tonnes,2
473281,Costa Rica,Losses,Coconuts - Incl Copra,2013,1000,tonnes,1
473334,Costa Rica,Losses,Tomatoes and products,2013,1000,tonnes,6
473387,Costa Rica,Losses,Onions,2013,1000,tonnes,4
473440,Costa Rica,Losses,"Vegetables, Other",2013,1000,tonnes,5
473493,Costa Rica,Losses,"Oranges, Mandarines",2013,1000,tonnes,52
473546,Costa Rica,Losses,Bananas,2013,1000,tonnes,60
473599,Costa Rica,Losses,Plantains,2013,1000,tonnes,15
473652,Costa Rica,Losses,Pineapples and products,2013,1000,tonnes,483
473705,Costa Rica,Losses,"Fruits, Other",2013,1000,tonnes,18
473758,Costa Rica,Losses,Coffee and products,2013,1000,tonnes,1
473811,Costa Rica,Losses,Eggs,2013,1000,tonnes,1
473864,Costa Rica,Losses,Milk - Excluding Butter,2013,1000,tonnes,54
473917,Côte d'Ivoire,Losses,Wheat and products,2013,1000,tonnes,11
473970,Côte d'Ivoire,Losses,Rice (Milled Equivalent),2013,1000,tonnes,198
474023,Côte d'Ivoire,Losses,Maize and products,2013,1000,tonnes,109
474076,Côte d'Ivoire,Losses,Millet and products,2013,1000,tonnes,6
474129,Côte d'Ivoire,Losses,Sorghum and products,2013,1000,tonnes,6
474182,Côte d'Ivoire,Losses,"Cereals, Other",2013,1000,tonnes,2
474235,Côte d'Ivoire,Losses,Cassava and products,2013,1000,tonnes,122
474288,Côte d'Ivoire,Losses,Potatoes and products,2013,1000,tonnes,0
474341,Côte d'Ivoire,Losses,Sweet potatoes,2013,1000,tonnes,7
474394,Côte d'Ivoire,Losses,Yams,2013,1000,tonnes,573
474447,Côte d'Ivoire,Losses,"Roots, Other",2013,1000,tonnes,7
474500,Côte d'Ivoire,Losses,Sugar cane,2013,1000,tonnes,20
474553,Côte d'Ivoire,Losses,"Pulses, Other and products",2013,1000,tonnes,1
474606,Côte d'Ivoire,Losses,Nuts and products,2013,1000,tonnes,5
474659,Côte d'Ivoire,Losses,Soyabeans,2013,1000,tonnes,0
474712,Côte d'Ivoire,Losses,Groundnuts (Shelled Eq),2013,1000,tonnes,6
474765,Côte d'Ivoire,Losses,Sesame seed,2013,1000,tonnes,0
474818,Côte d'Ivoire,Losses,Tomatoes and products,2013,1000,tonnes,6
474871,Côte d'Ivoire,Losses,"Vegetables, Other",2013,1000,tonnes,65
474924,Côte d'Ivoire,Losses,"Oranges, Mandarines",2013,1000,tonnes,5
474977,Côte d'Ivoire,Losses,"Citrus, Other",2013,1000,tonnes,7
475030,Côte d'Ivoire,Losses,Bananas,2013,1000,tonnes,78
475083,Côte d'Ivoire,Losses,Plantains,2013,1000,tonnes,325
475136,Côte d'Ivoire,Losses,Pineapples and products,2013,1000,tonnes,29
475189,Côte d'Ivoire,Losses,"Fruits, Other",2013,1000,tonnes,13
475242,Côte d'Ivoire,Losses,Cocoa Beans and products,2013,1000,tonnes,58
475295,Côte d'Ivoire,Losses,Pimento,2013,1000,tonnes,6
475348,Côte d'Ivoire,Losses,Eggs,2013,1000,tonnes,2
475401,Côte d'Ivoire,Losses,Milk - Excluding Butter,2013,1000,tonnes,2
475423,Croatia,Losses,Wheat and products,2013,1000,tonnes,29
475445,Croatia,Losses,Barley and products,2013,1000,tonnes,5
475467,Croatia,Losses,Maize and products,2013,1000,tonnes,38
475489,Croatia,Losses,Rye and products,2013,1000,tonnes,0
475511,Croatia,Losses,Oats,2013,1000,tonnes,1
475533,Croatia,Losses,Potatoes and products,2013,1000,tonnes,10
475555,Croatia,Losses,Beans,2013,1000,tonnes,0
475577,Croatia,Losses,Peas,2013,1000,tonnes,0
475599,Croatia,Losses,"Pulses, Other and products",2013,1000,tonnes,0
475621,Croatia,Losses,Nuts and products,2013,1000,tonnes,0
475643,Croatia,Losses,Soyabeans,2013,1000,tonnes,5
475665,Croatia,Losses,Sunflower seed,2013,1000,tonnes,4
475687,Croatia,Losses,Rape and Mustardseed,2013,1000,tonnes,1
475709,Croatia,Losses,Tomatoes and products,2013,1000,tonnes,2
475731,Croatia,Losses,Onions,2013,1000,tonnes,2
475753,Croatia,Losses,"Vegetables, Other",2013,1000,tonnes,12
475775,Croatia,Losses,"Oranges, Mandarines",2013,1000,tonnes,6
475797,Croatia,Losses,"Lemons, Limes and products",2013,1000,tonnes,0
475819,Croatia,Losses,Grapefruit and products,2013,1000,tonnes,0
475841,Croatia,Losses,"Citrus, Other",2013,1000,tonnes,0
475863,Croatia,Losses,Bananas,2013,1000,tonnes,3
475885,Croatia,Losses,Apples and products,2013,1000,tonnes,7
475907,Croatia,Losses,Grapes and products (excl wine),2013,1000,tonnes,4
475929,Croatia,Losses,"Fruits, Other",2013,1000,tonnes,5
475951,Croatia,Losses,Milk - Excluding Butter,2013,1000,tonnes,9
476004,Cuba,Losses,Wheat and products,2013,1000,tonnes,58
476057,Cuba,Losses,Rice (Milled Equivalent),2013,1000,tonnes,38
476110,Cuba,Losses,Barley and products,2013,1000,tonnes,0
476163,Cuba,Losses,Maize and products,2013,1000,tonnes,60
476216,Cuba,Losses,Sorghum and products,2013,1000,tonnes,0
476269,Cuba,Losses,Cassava and products,2013,1000,tonnes,23
476322,Cuba,Losses,Potatoes and products,2013,1000,tonnes,2
476375,Cuba,Losses,Sweet potatoes,2013,1000,tonnes,18
476428,Cuba,Losses,"Roots, Other",2013,1000,tonnes,19
476481,Cuba,Losses,Beans,2013,1000,tonnes,0
476534,Cuba,Losses,"Pulses, Other and products",2013,1000,tonnes,1
476587,Cuba,Losses,Groundnuts (Shelled Eq),2013,1000,tonnes,0
476640,Cuba,Losses,Coconuts - Incl Copra,2013,1000,tonnes,6
476693,Cuba,Losses,Tomatoes and products,2013,1000,tonnes,68
476746,Cuba,Losses,Onions,2013,1000,tonnes,13
476799,Cuba,Losses,"Vegetables, Other",2013,1000,tonnes,156
476852,Cuba,Losses,"Oranges, Mandarines",2013,1000,tonnes,5
476905,Cuba,Losses,"Lemons, Limes and products",2013,1000,tonnes,0
476958,Cuba,Losses,Grapefruit and products,2013,1000,tonnes,3
477011,Cuba,Losses,"Citrus, Other",2013,1000,tonnes,0
477064,Cuba,Losses,Bananas,2013,1000,tonnes,9
477117,Cuba,Losses,Plantains,2013,1000,tonnes,5
477170,Cuba,Losses,Apples and products,2013,1000,tonnes,0
477223,Cuba,Losses,Pineapples and products,2013,1000,tonnes,8
477276,Cuba,Losses,Grapes and products (excl wine),2013,1000,tonnes,2
477329,Cuba,Losses,"Fruits, Other",2013,1000,tonnes,61
477382,Cuba,Losses,Coffee and products,2013,1000,tonnes,1
477435,Cuba,Losses,Eggs,2013,1000,tonnes,6
477488,Cuba,Losses,Milk - Excluding Butter,2013,1000,tonnes,29
477541,Cyprus,Losses,Wheat and products,2013,1000,tonnes,1
477594,Cyprus,Losses,Barley and products,2013,1000,tonnes,0
477647,Cyprus,Losses,Maize and products,2013,1000,tonnes,0
477700,Cyprus,Losses,Sorghum and products,2013,1000,tonnes,0
477753,Cyprus,Losses,Potatoes and products,2013,1000,tonnes,4
477806,Cyprus,Losses,"Roots, Other",2013,1000,tonnes,0
477859,Cyprus,Losses,Beans,2013,1000,tonnes,0
477912,Cyprus,Losses,"Pulses, Other and products",2013,1000,tonnes,0
477965,Cyprus,Losses,Sesame seed,2013,1000,tonnes,0
478018,Cyprus,Losses,Olives (including preserved),2013,1000,tonnes,1
478071,Cyprus,Losses,Tomatoes and products,2013,1000,tonnes,1
478124,Cyprus,Losses,Onions,2013,1000,tonnes,0
478177,Cyprus,Losses,"Vegetables, Other",2013,1000,tonnes,9
478230,Cyprus,Losses,"Oranges, Mandarines",2013,1000,tonnes,4
478283,Cyprus,Losses,"Lemons, Limes and products",2013,1000,tonnes,1
478336,Cyprus,Losses,Grapefruit and products,2013,1000,tonnes,1
478389,Cyprus,Losses,"Citrus, Other",2013,1000,tonnes,0
478442,Cyprus,Losses,Bananas,2013,1000,tonnes,1
478495,Cyprus,Losses,Apples and products,2013,1000,tonnes,0
478548,Cyprus,Losses,Grapes and products (excl wine),2013,1000,tonnes,0
478601,Cyprus,Losses,"Fruits, Other",2013,1000,tonnes,2
478654,Cyprus,Losses,Bovine Meat,2013,1000,tonnes,0
478707,Cyprus,Losses,Mutton & Goat Meat,2013,1000,tonnes,0
478760,Cyprus,Losses,Pigmeat,2013,1000,tonnes,3
478813,Cyprus,Losses,Poultry Meat,2013,1000,tonnes,2
478866,Cyprus,Losses,Eggs,2013,1000,tonnes,1
478919,Cyprus,Losses,Milk - Excluding Butter,2013,1000,tonnes,19
478940,Czechia,Losses,Wheat and products,2013,1000,tonnes,41
478961,Czechia,Losses,Barley and products,2013,1000,tonnes,10
478982,Czechia,Losses,Maize and products,2013,1000,tonnes,47
479003,Czechia,Losses,Rye and products,2013,1000,tonnes,7
479024,Czechia,Losses,Oats,2013,1000,tonnes,1
479045,Czechia,Losses,Millet and products,2013,1000,tonnes,0
479066,Czechia,Losses,Sorghum and products,2013,1000,tonnes,0
479087,Czechia,Losses,"Cereals, Other",2013,1000,tonnes,5
479108,Czechia,Losses,Potatoes and products,2013,1000,tonnes,4
479129,Czechia,Losses,Beans,2013,1000,tonnes,0
479150,Czechia,Losses,Peas,2013,1000,tonnes,2
479171,Czechia,Losses,"Pulses, Other and products",2013,1000,tonnes,0
479192,Czechia,Losses,Nuts and products,2013,1000,tonnes,0
479213,Czechia,Losses,Soyabeans,2013,1000,tonnes,1
479234,Czechia,Losses,Sunflower seed,2013,1000,tonnes,1
479255,Czechia,Losses,Rape and Mustardseed,2013,1000,tonnes,23
479276,Czechia,Losses,"Oilcrops, Other",2013,1000,tonnes,0
479297,Czechia,Losses,Tomatoes and products,2013,1000,tonnes,2
479318,Czechia,Losses,Onions,2013,1000,tonnes,1
479339,Czechia,Losses,"Vegetables, Other",2013,1000,tonnes,15
479360,Czechia,Losses,Bananas,2013,1000,tonnes,6
479381,Czechia,Losses,Apples and products,2013,1000,tonnes,6
479402,Czechia,Losses,Pineapples and products,2013,1000,tonnes,0
479423,Czechia,Losses,Grapes and products (excl wine),2013,1000,tonnes,2
479444,Czechia,Losses,"Fruits, Other",2013,1000,tonnes,6
479465,Czechia,Losses,Cream,2013,1000,tonnes,1
479486,Czechia,Losses,Eggs,2013,1000,tonnes,3
479507,Czechia,Losses,Milk - Excluding Butter,2013,1000,tonnes,87
480712,Democratic People's Republic of Korea,Losses,Wheat and products,2013,1000,tonnes,21
480765,Democratic People's Republic of Korea,Losses,Rice (Milled Equivalent),2013,1000,tonnes,97
480818,Democratic People's Republic of Korea,Losses,Barley and products,2013,1000,tonnes,2
480871,Democratic People's Republic of Korea,Losses,Maize and products,2013,1000,tonnes,159
480924,Democratic People's Republic of Korea,Losses,Rye and products,2013,1000,tonnes,2
480977,Democratic People's Republic of Korea,Losses,Oats,2013,1000,tonnes,1
481030,Democratic People's Republic of Korea,Losses,Millet and products,2013,1000,tonnes,4
481083,Democratic People's Republic of Korea,Losses,Sorghum and products,2013,1000,tonnes,2
481136,Democratic People's Republic of Korea,Losses,Potatoes and products,2013,1000,tonnes,180
481189,Democratic People's Republic of Korea,Losses,Sweet potatoes,2013,1000,tonnes,45
481242,Democratic People's Republic of Korea,Losses,Beans,2013,1000,tonnes,9
481295,Democratic People's Republic of Korea,Losses,Nuts and products,2013,1000,tonnes,2
481348,Democratic People's Republic of Korea,Losses,Soyabeans,2013,1000,tonnes,14
481401,Democratic People's Republic of Korea,Losses,Tomatoes and products,2013,1000,tonnes,8
481454,Democratic People's Republic of Korea,Losses,Onions,2013,1000,tonnes,4
481507,Democratic People's Republic of Korea,Losses,"Vegetables, Other",2013,1000,tonnes,346
481560,Democratic People's Republic of Korea,Losses,Apples and products,2013,1000,tonnes,79
481613,Democratic People's Republic of Korea,Losses,"Fruits, Other",2013,1000,tonnes,80
481666,Democratic People's Republic of Korea,Losses,Eggs,2013,1000,tonnes,6
481719,Democratic People's Republic of Korea,Losses,Milk - Excluding Butter,2013,1000,tonnes,5
481772,Denmark,Losses,Wheat and products,2013,1000,tonnes,124
481825,Denmark,Losses,Barley and products,2013,1000,tonnes,119
481878,Denmark,Losses,Rye and products,2013,1000,tonnes,16
481931,Denmark,Losses,Oats,2013,1000,tonnes,9
481984,Denmark,Losses,"Cereals, Other",2013,1000,tonnes,0
482037,Denmark,Losses,Potatoes and products,2013,1000,tonnes,263
482090,Denmark,Losses,Peas,2013,1000,tonnes,1
482143,Denmark,Losses,"Pulses, Other and products",2013,1000,tonnes,0
482196,Denmark,Losses,"Oilcrops, Other",2013,1000,tonnes,0
482249,Denmark,Losses,Tomatoes and products,2013,1000,tonnes,1
482302,Denmark,Losses,Onions,2013,1000,tonnes,4
482355,Denmark,Losses,"Vegetables, Other",2013,1000,tonnes,27
482408,Denmark,Losses,"Oranges, Mandarines",2013,1000,tonnes,2
482461,Denmark,Losses,"Lemons, Limes and products",2013,1000,tonnes,0
482514,Denmark,Losses,Grapefruit and products,2013,1000,tonnes,0
482567,Denmark,Losses,"Citrus, Other",2013,1000,tonnes,0
482620,Denmark,Losses,Bananas,2013,1000,tonnes,5
482673,Denmark,Losses,Apples and products,2013,1000,tonnes,6
482726,Denmark,Losses,Pineapples and products,2013,1000,tonnes,0
482779,Denmark,Losses,Grapes and products (excl wine),2013,1000,tonnes,1
482832,Denmark,Losses,"Fruits, Other",2013,1000,tonnes,2
482885,Denmark,Losses,Bovine Meat,2013,1000,tonnes,1
482938,Denmark,Losses,Eggs,2013,1000,tonnes,1
482991,Djibouti,Losses,Wheat and products,2013,1000,tonnes,4
483044,Djibouti,Losses,Maize and products,2013,1000,tonnes,1
483097,Djibouti,Losses,Sorghum and products,2013,1000,tonnes,0
483150,Djibouti,Losses,"Sweeteners, Other",2013,1000,tonnes,0
483203,Djibouti,Losses,Tomatoes and products,2013,1000,tonnes,0
483256,Djibouti,Losses,"Vegetables, Other",2013,1000,tonnes,4
483309,Djibouti,Losses,Bananas,2013,1000,tonnes,0
483362,Djibouti,Losses,Apples and products,2013,1000,tonnes,0
483415,Djibouti,Losses,Dates,2013,1000,tonnes,0
483468,Djibouti,Losses,Pimento,2013,1000,tonnes,0
483521,Djibouti,Losses,Milk - Excluding Butter,2013,1000,tonnes,1
483574,Dominica,Losses,Wheat and products,2013,1000,tonnes,0
483627,Dominica,Losses,Rice (Milled Equivalent),2013,1000,tonnes,0
483680,Dominica,Losses,Maize and products,2013,1000,tonnes,0
483733,Dominica,Losses,Cassava and products,2013,1000,tonnes,0
483786,Dominica,Losses,Potatoes and products,2013,1000,tonnes,0
483839,Dominica,Losses,Sweet potatoes,2013,1000,tonnes,0
483892,Dominica,Losses,Yams,2013,1000,tonnes,2
483945,Dominica,Losses,"Roots, Other",2013,1000,tonnes,3
483998,Dominica,Losses,"Pulses, Other and products",2013,1000,tonnes,0
484051,Dominica,Losses,Tomatoes and products,2013,1000,tonnes,0
484104,Dominica,Losses,"Vegetables, Other",2013,1000,tonnes,1
484157,Dominica,Losses,"Oranges, Mandarines",2013,1000,tonnes,1
484210,Dominica,Losses,"Lemons, Limes and products",2013,1000,tonnes,0
484263,Dominica,Losses,Grapefruit and products,2013,1000,tonnes,2
484316,Dominica,Losses,Bananas,2013,1000,tonnes,10
484369,Dominica,Losses,Plantains,2013,1000,tonnes,1
484422,Dominica,Losses,"Fruits, Other",2013,1000,tonnes,0
484475,Dominica,Losses,Coffee and products,2013,1000,tonnes,0
484528,Dominica,Losses,Cocoa Beans and products,2013,1000,tonnes,0
484581,Dominica,Losses,Eggs,2013,1000,tonnes,0
484634,Dominica,Losses,Milk - Excluding Butter,2013,1000,tonnes,0
484687,Dominican Republic,Losses,Wheat and products,2013,1000,tonnes,10
484740,Dominican Republic,Losses,Rice (Milled Equivalent),2013,1000,tonnes,16
484793,Dominican Republic,Losses,Maize and products,2013,1000,tonnes,30
484846,Dominican Republic,Losses,Sorghum and products,2013,1000,tonnes,0
484899,Dominican Republic,Losses,Cassava and products,2013,1000,tonnes,18
484952,Dominican Republic,Losses,Potatoes and products,2013,1000,tonnes,8
485005,Dominican Republic,Losses,Sweet potatoes,2013,1000,tonnes,5
